config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
mipod_alpha0p03,MIPOD,0.03,0.01,1.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,2621.0,262100,791,7.91,0.0030179320869896985,0.00986388117424753,2621.0,7.91,0.0030179320869896985
mipod_alpha0p03,MIPOD,0.03,0.05,5.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,13107.0,1310700,4003,40.03,0.0030540932326237886,0.04988087774068388,10486.0,32.12,0.0030631317947739834
mipod_alpha0p03,MIPOD,0.03,0.1,10.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,26214.0,2621400,8103,81.03,0.003091096360723278,0.10105629095591269,13107.0,41.0,0.0031280994888227666
mipod_alpha0p03,MIPOD,0.03,0.2,20.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,52429.0,5242900,16158,161.58,0.003081882164450972,0.2014590367256451,26215.0,80.55,0.0030726683196643134
mipod_alpha0p03,MIPOD,0.03,0.3,30.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,78643.0,7864300,24200,242.0,0.0030771969533207027,0.3019173129965002,26214.0,80.42,0.0030678263523308148
mipod_alpha0p03,MIPOD,0.03,0.4,40.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,104858.0,10485800,32206,322.06,0.0030713917869881167,0.4015277941966103,26215.0,80.06,0.0030539767308792663
mipod_alpha0p03,MIPOD,0.03,0.5,50.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,131072.0,13107200,40148,401.48,0.00306304931640625,0.5002669964589018,26214.0,79.42,0.003029678797589074
mipod_alpha0p05,MIPOD,0.05,0.01,1.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,2621.0,262100,1447,14.47,0.0055207935902327355,0.009923274654234827,2621.0,14.47,0.0055207935902327355
mipod_alpha0p05,MIPOD,0.05,0.05,5.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,13107.0,1310700,7253,72.53,0.005533684290836956,0.04951717811984589,10486.0,58.06,0.005536906351325576
mipod_alpha0p05,MIPOD,0.05,0.1,10.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,26214.0,2621400,14561,145.61,0.005554665445944915,0.09939248048705984,13107.0,73.08,0.005575646601052872
mipod_alpha0p05,MIPOD,0.05,0.2,20.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,52429.0,5242900,28939,289.39,0.0055196551526826764,0.197536878227991,26215.0,143.78,0.005484646194926567
mipod_alpha0p05,MIPOD,0.05,0.3,30.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,78643.0,7864300,43509,435.09,0.00553246951413349,0.2970054225981824,26214.0,145.7,0.005558098725871672
mipod_alpha0p05,MIPOD,0.05,0.4,40.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,104858.0,10485800,58355,583.55,0.005565145244044327,0.3983220921921249,26215.0,148.46,0.005663169940873545
