config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
hugo_alpha0p3,HUGO,0.3,0.2,20.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,52429.0,524290000,60905729,6090.5729,0.11616801579278645,0.3959751423438825,26215.0,2748.7891,0.1048555826816708
hugo_alpha0p3,HUGO,0.3,0.3,30.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,78643.0,786430000,83431472,8343.1472,0.10608887249977747,0.5438407243601069,26214.0,2252.5743,0.08593020141908904
hugo_alpha0p3,HUGO,0.3,0.4,40.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,104858.0,1048580000,101693254,10169.3254,0.09698187453508555,0.6651299541651002,26215.0,1826.1782,0.06966157543391188
hugo_alpha0p3,HUGO,0.3,0.5,50.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,131072.0,1310720000,116255195,11625.5195,0.08869567489624024,0.7632606217355217,26214.0,1456.1941,0.05555024414435035
hugo_alpha0p4,HUGO,0.4,0.01,1.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,2621.0,26210000,4641647,464.1647,0.17709450591377335,0.021508603831242066,2621.0,464.1647,0.17709450591377335
hugo_alpha0p4,HUGO,0.4,0.05,5.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,13107.0,131070000,22466049,2246.6049,0.17140496681162737,0.10402726956022706,10486.0,1782.4402,0.1699828533282472
hugo_alpha0p4,HUGO,0.4,0.1,10.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,26214.0,262140000,43187535,4318.7535,0.16474988555733577,0.19989682824615598,13107.0,2072.1486,0.15809480430304418
hugo_alpha0p4,HUGO,0.4,0.2,20.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,52429.0,524290000,80000349,8000.0349,0.15258797421274484,0.3704400326885969,26215.0,3681.2814,0.14042652679763495
hugo_alpha0p4,HUGO,0.4,0.3,30.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,78643.0,786430000,111229958,11122.9958,0.14143656523784698,0.515834282381296,26214.0,3122.9609,0.1191333218890669
hugo_alpha0p4,HUGO,0.4,0.4,40.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,104858.0,1048580000,137378530,13737.853,0.13101387590837132,0.6385932912384621,26215.0,2614.8572,0.09974660308983407
hugo_alpha0p4,HUGO,0.4,0.5,50.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,131072.0,1310720000,158872075,15887.2075,0.12120977401733399,0.7406695582202095,26214.0,2149.3545,0.08199261844815747
hugo_alpha0p5,HUGO,0.5,0.01,1.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,2621.0,26210000,5590110,559.011,0.21328157191911487,0.019818889641217176,2621.0,559.011,0.21328157191911487
hugo_alpha0p5,HUGO,0.5,0.05,5.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,13107.0,131070000,27185440,2718.544,0.20741161211566342,0.09631943341075624,10486.0,2159.533,0.20594440205988934
hugo_alpha0p5,HUGO,0.5,0.1,10.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,26214.0,262140000,52596408,5259.6408,0.2006424353398947,0.18626515510456498,13107.0,2541.0968,0.19387325856412604
hugo_alpha0p5,HUGO,0.5,0.2,20.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,52429.0,524290000,98638191,9863.8191,0.18813670106238914,0.3492988940980818,26215.0,4604.1783,0.1756314438298684
hugo_alpha0p5,HUGO,0.5,0.3,30.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,78643.0,786430000,138738515,13873.8515,0.17641559325051182,0.4917085318481697,26214.0,4010.0324,0.15297293049515526
hugo_alpha0p5,HUGO,0.5,0.4,40.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,104858.0,1048580000,173231212,17323.1212,0.16520552747525225,0.6149237010645499,26215.0,3449.2697,0.13157618539004387
hugo_alpha0p5,HUGO,0.5,0.5,50.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,131072.0,1310720000,202316587,20231.6587,0.15435530624389648,0.719752974058809,26214.0,2908.5375,0.11095359349965668
