config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
hugo_alpha0p4,HUGO,0.4,0.3,30.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,78643.0,786430000,107888431,10788.8431,0.13718758312882265,0.501731714212339,26214.0,3138.0974,0.11971074235141528
hugo_alpha0p4,HUGO,0.4,0.4,40.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,104858.0,1048580000,134735898,13473.5898,0.1284936752560606,0.6282120638154902,26215.0,2684.7467,0.10241261491512493
hugo_alpha0p4,HUGO,0.4,0.5,50.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,131072.0,1310720000,157181162,15718.1162,0.11991970977783203,0.7348831037446051,26214.0,2244.5264,0.08562319371328297
hugo_alpha0p5,HUGO,0.5,0.01,1.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,2621.0,26210000,5203786,520.3786,0.19854200686760778,0.018412372165660308,2621.0,520.3786,0.19854200686760778
hugo_alpha0p5,HUGO,0.5,0.05,5.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,13107.0,131070000,25547707,2554.7707,0.1949165102616922,0.09042707980002503,10486.0,2034.3921,0.19401030898340643
hugo_alpha0p5,HUGO,0.5,0.1,10.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,26214.0,262140000,49920873,4992.0873,0.1904359235523003,0.176792908908592,13107.0,2437.3166,0.18595533684290835
hugo_alpha0p5,HUGO,0.5,0.2,20.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,52429.0,524290000,95059837,9505.9837,0.1813115584886227,0.3370988855791463,26215.0,4513.8964,0.17218754148388327
hugo_alpha0p5,HUGO,0.5,0.3,30.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,78643.0,786430000,135275840,13527.584,0.1720125631016111,0.480495545928918,26214.0,4021.6003,0.15341421759365223
hugo_alpha0p5,HUGO,0.5,0.4,40.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,104858.0,1048580000,170453589,17045.3589,0.16255658986438803,0.6066133627204318,26215.0,3517.7749,0.13418939156971202
hugo_alpha0p5,HUGO,0.5,0.5,50.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,131072.0,1310720000,200548677,20054.8677,0.15300649795532226,0.7152606050829491,26214.0,3009.5088,0.11480540169375142
