config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
mipod_alpha0p3,MIPOD,0.3,0.2,20.0,10000,262144.0,13115.2775,13115.2775,0.050030813217163086,5.003081321716309,52429.0,524290000,35437822,3543.7822,0.06759202349844552,0.2612138488863815,26215.0,1757.839,0.06705470150677094
mipod_alpha0p3,MIPOD,0.3,0.3,30.0,10000,262144.0,13115.2775,13115.2775,0.050030813217163086,5.003081321716309,78643.0,786430000,52285823,5228.5823,0.06648503108986177,0.3867128130956662,26214.0,1684.8001,0.0642710040436408
mipod_alpha0p3,MIPOD,0.3,0.4,40.0,10000,262144.0,13115.2775,13115.2775,0.050030813217163086,5.003081321716309,104858.0,1048580000,68083859,6808.3859,0.06492958000343321,0.5055902479398184,26215.0,1579.8036,0.06026334541293154
mipod_alpha0p3,MIPOD,0.3,0.5,50.0,10000,262144.0,13115.2775,13115.2775,0.050030813217163086,5.003081321716309,131072.0,1310720000,82617842,8261.7842,0.06303241119384766,0.6162580807081658,26214.0,1453.3983,0.05544359121080338
mipod_alpha0p4,MIPOD,0.4,0.01,1.0,10000,262144.0,19149.705,19149.705,0.0730503273010254,7.305032730102539,2621.0,26210000,2571054,257.1054,0.09809439145364365,0.01294780266113234,2621.0,257.1054,0.09809439145364365
mipod_alpha0p4,MIPOD,0.4,0.05,5.0,10000,262144.0,19149.705,19149.705,0.0730503273010254,7.305032730102539,13107.0,131070000,12881338,1288.1338,0.09827830930037385,0.0649024939562856,10486.0,1031.0284,0.09832427999237078
mipod_alpha0p4,MIPOD,0.4,0.1,10.0,10000,262144.0,19149.705,19149.705,0.0730503273010254,7.305032730102539,26214.0,262140000,25765830,2576.583,0.09829034103913939,0.12991014930813,13107.0,1288.4492,0.09830237277790493
mipod_alpha0p4,MIPOD,0.4,0.2,20.0,10000,262144.0,19149.705,19149.705,0.0730503273010254,7.305032730102539,52429.0,524290000,51197313,5119.7313,0.0976507524461653,0.2586523294687804,26215.0,2543.1483,0.09701118825100134
mipod_alpha0p4,MIPOD,0.4,0.3,30.0,10000,262144.0,19149.705,19149.705,0.0730503273010254,7.305032730102539,78643.0,786430000,75672384,7567.2384,0.09622265681624557,0.3834043888601613,26214.0,2447.5071,0.0933664110780499
mipod_alpha0p4,MIPOD,0.4,0.4,40.0,10000,262144.0,19149.705,19149.705,0.0730503273010254,7.305032730102539,104858.0,1048580000,98716961,9871.6961,0.0941434711705354,0.5020006338541195,26215.0,2304.4577,0.08790607285905017
mipod_alpha0p4,MIPOD,0.4,0.5,50.0,10000,262144.0,19149.705,19149.705,0.0730503273010254,7.305032730102539,131072.0,1310720000,119982719,11998.2719,0.09153955001831054,0.6127418272433061,26214.0,2126.5758,0.08112366674296177
mipod_alpha0p5,MIPOD,0.5,0.01,1.0,10000,262144.0,25874.4888,25874.4888,0.09870334167480468,9.870334167480468,2621.0,26210000,3424537,342.4537,0.13065764975200306,0.012791286972946722,2621.0,342.4537,0.13065764975200306
mipod_alpha0p5,MIPOD,0.5,0.05,5.0,10000,262144.0,25874.4888,25874.4888,0.09870334167480468,9.870334167480468,13107.0,131070000,17160173,1716.0173,0.13092372777904937,0.06412718435205807,10486.0,1373.5636,0.1309902345985123
mipod_alpha0p5,MIPOD,0.5,0.1,10.0,10000,262144.0,25874.4888,25874.4888,0.09870334167480468,9.870334167480468,26214.0,262140000,34335810,3433.581,0.130982719157702,0.1283793827406654,13107.0,1717.5637,0.1310417105363546
mipod_alpha0p5,MIPOD,0.5,0.2,20.0,10000,262144.0,25874.4888,25874.4888,0.09870334167480468,9.870334167480468,52429.0,524290000,68304615,6830.4615,0.13028021705544643,0.25580943867436473,26215.0,3396.8805,0.12957774175090597
mipod_alpha0p5,MIPOD,0.5,0.3,30.0,10000,262144.0,25874.4888,25874.4888,0.09870334167480468,9.870334167480468,78643.0,786430000,101136003,10113.6003,0.12860140508373283,0.37966701823694576,26214.0,3283.1388,0.12524371709773405
mipod_alpha0p5,MIPOD,0.5,0.4,40.0,10000,262144.0,25874.4888,25874.4888,0.09870334167480468,9.870334167480468,104858.0,1048580000,132201632,13220.1632,0.12607682008048982,0.4978673592555393,26215.0,3106.5629,0.11850325767690253
mipod_alpha0p5,MIPOD,0.5,0.5,50.0,10000,262144.0,25874.4888,25874.4888,0.09870334167480468,9.870334167480468,131072.0,1310720000,161006122,16100.6122,0.12283792266845703,0.6087070408028871,26214.0,2880.449,0.10988208590829329
