distribution,image_source,method,alpha,probe_budget_fraction,mean_carrier_recall,mean_precision_hit_rate,lift
laplacian_residual,stego,HUGO,0.1,0.01,0.028105817087013308,0.04775276611980161,2.810581708701331
laplacian_residual,stego,HUGO,0.1,0.05,0.13417313827719485,0.045417715724422054,2.6834627655438967
laplacian_residual,stego,HUGO,0.1,0.1,0.25041570944637465,0.04220759899290455,2.5041570944637463
laplacian_residual,stego,HUGO,0.1,0.2,0.44156204607616184,0.03692765454233344,2.207810230380809
laplacian_residual,stego,HUGO,0.1,0.3,0.5882191599556981,0.03259616240479127,1.9607305331856604
laplacian_residual,stego,HUGO,0.1,0.4,0.7009964302793658,0.028989299814987882,1.7524910756984142
laplacian_residual,stego,HUGO,0.1,0.5,0.7873888474804569,0.025946502685546876,1.5747776949609138
laplacian_residual,stego,HUGO,0.2,0.01,0.024556026172835206,0.09115604731018694,2.4556026172835206
laplacian_residual,stego,HUGO,0.2,0.05,0.11745914949761603,0.0870756084534981,2.3491829899523204
laplacian_residual,stego,HUGO,0.2,0.1,0.223230852185652,0.08256466010528724,2.23230852185652
laplacian_residual,stego,HUGO,0.2,0.2,0.40329947107916003,0.07424116424116425,2.0164973553958
laplacian_residual,stego,HUGO,0.2,0.3,0.5494258997567435,0.06713375634195033,1.8314196658558117
laplacian_residual,stego,HUGO,0.2,0.4,0.6660703184612321,0.06080289534417974,1.6651757961530802
laplacian_residual,stego,HUGO,0.2,0.5,0.7589984630505743,0.055243606567382815,1.5179969261011486
laplacian_residual,stego,HUGO,0.3,0.01,0.021959054948387503,0.1296642502861503,2.19590549483875
laplacian_residual,stego,HUGO,0.3,0.05,0.10658607460179084,0.1257625696192874,2.1317214920358167
laplacian_residual,stego,HUGO,0.3,0.1,0.20539114227665817,0.12100061036087585,2.0539114227665816
laplacian_residual,stego,HUGO,0.3,0.2,0.37844418966239474,0.1111512712430144,1.8922209483119736
laplacian_residual,stego,HUGO,0.3,0.3,0.5227484908146691,0.10204163116869905,1.7424949693822305
laplacian_residual,stego,HUGO,0.3,0.4,0.6413364271192336,0.09362461614755191,1.6033410677980837
laplacian_residual,stego,HUGO,0.3,0.5,0.7380266048714192,0.08596664428710937,1.4760532097428385
laplacian_residual,stego,HUGO,0.4,0.01,0.02023281489524775,0.16719191148416637,2.023281489524775
laplacian_residual,stego,HUGO,0.4,0.05,0.09900041387295427,0.1635042343785763,1.9800082774590855
laplacian_residual,stego,HUGO,0.4,0.1,0.19151375667876472,0.15808995193408099,1.9151375667876471
laplacian_residual,stego,HUGO,0.4,0.2,0.3574727642554997,0.14725304697781763,1.7873638212774983
laplacian_residual,stego,HUGO,0.4,0.3,0.5002113143383042,0.13708556387726817,1.6673710477943475
laplacian_residual,stego,HUGO,0.4,0.4,0.6204715885316859,0.12726525396250168,1.5511789713292148
laplacian_residual,stego,HUGO,0.4,0.5,0.7201486110347106,0.11792816162109375,1.4402972220694212
laplacian_residual,stego,HUGO,0.5,0.01,0.019080925431569085,0.20595574208317438,1.9080925431569085
laplacian_residual,stego,HUGO,0.5,0.05,0.09307003169625266,0.2008331425955596,1.8614006339250533
laplacian_residual,stego,HUGO,0.5,0.1,0.18081171678123448,0.19499351491569392,1.8081171678123447
laplacian_residual,stego,HUGO,0.5,0.2,0.34114993199844984,0.18370443838333744,1.705749659992249
laplacian_residual,stego,HUGO,0.5,0.3,0.4809564284152894,0.17241979578602046,1.6031880947176314
laplacian_residual,stego,HUGO,0.5,0.4,0.6019049593116609,0.1615821396555342,1.504762398279152
laplacian_residual,stego,HUGO,0.5,0.5,0.7043211964418689,0.1510295867919922,1.4086423928837377
laplacian_residual,stego,MIPOD,0.03,0.01,0.01810641392131791,0.0057077451354444865,1.810641392131791
laplacian_residual,stego,MIPOD,0.03,0.05,0.08590444743411087,0.005423056382085907,1.7180889486822173
laplacian_residual,stego,MIPOD,0.03,0.1,0.16710340328311446,0.005257495994506751,1.6710340328311446
laplacian_residual,stego,MIPOD,0.03,0.2,0.31535544027646323,0.004939823380190353,1.576777201382316
laplacian_residual,stego,MIPOD,0.03,0.3,0.4457187442852601,0.00463308876823112,1.4857291476175336
laplacian_residual,stego,MIPOD,0.03,0.4,0.5598867519980307,0.004348642926624579,1.3997168799950768
laplacian_residual,stego,MIPOD,0.03,0.5,0.6594472086247396,0.004083175659179688,1.3188944172494792
laplacian_residual,stego,MIPOD,0.05,0.01,0.01795529652194733,0.010373903090423502,1.795529652194733
laplacian_residual,stego,MIPOD,0.05,0.05,0.08697556714183437,0.010022888532845045,1.7395113428366873
