config_id,record_name,record_path,cover_relative_path,stego_relative_path,method,alpha,record_seed,probe_seed,probe_distribution,probe_image_source,image_height,image_width,total_pixels,carrier_pixels,used_pixels,used_pixel_fraction,used_pixel_percentage,probe_budget_fraction,probe_budget_percentage,probe_budget_pixels,unique_probed_pixels,guessed_carrier_pixels,precision_hit_rate,carrier_recall,incremental_probe_pixels,incremental_guessed_pixels,incremental_precision_hit_rate
mipod_alpha0p2,00053_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00053_changes.npz,00053.tif,00053_stego.png,MIPOD,0.2,1315580132,1314625099,local_variance,stego,512,512,262144,7218,7218,0.02753448486328125,2.753448486328125,0.05,5.0,13107,13107,446,0.03402761882963302,0.061789969520642835,10486,362,0.034522220102994466
mipod_alpha0p2,00053_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00053_changes.npz,00053.tif,00053_stego.png,MIPOD,0.2,1315580132,1314625099,local_variance,stego,512,512,262144,7218,7218,0.02753448486328125,2.753448486328125,0.1,10.0,26214,26214,859,0.03276874952315557,0.11900803546688833,13107,413,0.03150988021667811
mipod_alpha0p2,00053_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00053_changes.npz,00053.tif,00053_stego.png,MIPOD,0.2,1315580132,1314625099,local_variance,stego,512,512,262144,7218,7218,0.02753448486328125,2.753448486328125,0.2,20.0,52429,52429,1664,0.03173816017852715,0.23053477417567192,26215,805,0.030707610146862484
mipod_alpha0p2,00053_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00053_changes.npz,00053.tif,00053_stego.png,MIPOD,0.2,1315580132,1314625099,local_variance,stego,512,512,262144,7218,7218,0.02753448486328125,2.753448486328125,0.3,30.0,78643,78643,2439,0.031013567641112367,0.33790523690773067,26214,775,0.029564354924849316
mipod_alpha0p2,00053_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00053_changes.npz,00053.tif,00053_stego.png,MIPOD,0.2,1315580132,1314625099,local_variance,stego,512,512,262144,7218,7218,0.02753448486328125,2.753448486328125,0.4,40.0,104858,104858,3254,0.031032443876480575,0.4508174009420892,26215,815,0.031089071142475683
mipod_alpha0p2,00053_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00053_changes.npz,00053.tif,00053_stego.png,MIPOD,0.2,1315580132,1314625099,local_variance,stego,512,512,262144,7218,7218,0.02753448486328125,2.753448486328125,0.5,50.0,131072,131072,4051,0.03090667724609375,0.5612357993904129,26214,797,0.03040360112916762
mipod_alpha0p2,00054_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00054_changes.npz,00054.tif,00054_stego.png,MIPOD,0.2,3012102352,819861110,local_variance,stego,512,512,262144,7162,7162,0.02732086181640625,2.732086181640625,0.01,1.0,2621,2621,71,0.027088897367417018,0.009913432002234013,2621,71,0.027088897367417018
mipod_alpha0p2,00054_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00054_changes.npz,00054.tif,00054_stego.png,MIPOD,0.2,3012102352,819861110,local_variance,stego,512,512,262144,7162,7162,0.02732086181640625,2.732086181640625,0.05,5.0,13107,13107,398,0.03036545357442588,0.05557106953364982,10486,327,0.03118443639137898
mipod_alpha0p2,00054_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00054_changes.npz,00054.tif,00054_stego.png,MIPOD,0.2,3012102352,819861110,local_variance,stego,512,512,262144,7162,7162,0.02732086181640625,2.732086181640625,0.1,10.0,26214,26214,736,0.028076600289921417,0.10276459089639765,13107,338,0.02578774700541695
mipod_alpha0p2,00054_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00054_changes.npz,00054.tif,00054_stego.png,MIPOD,0.2,3012102352,819861110,local_variance,stego,512,512,262144,7162,7162,0.02732086181640625,2.732086181640625,0.2,20.0,52429,52429,1472,0.02807606477331248,0.2055291817927953,26215,736,0.028075529277131413
mipod_alpha0p2,00054_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00054_changes.npz,00054.tif,00054_stego.png,MIPOD,0.2,3012102352,819861110,local_variance,stego,512,512,262144,7162,7162,0.02732086181640625,2.732086181640625,0.3,30.0,78643,78643,2219,0.028216115865366275,0.30982965652052497,26214,747,0.028496223392080567
