config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
hugo_alpha0p4,HUGO,0.4,0.05,5.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,13107.0,1310700,233076,2330.76,0.17782558937972073,0.10727848961973022,10486.0,1847.87,0.17622258249094028
hugo_alpha0p4,HUGO,0.4,0.1,10.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,26214.0,2621400,446846,4468.46,0.17046082246128028,0.20564116763772022,13107.0,2137.7,0.16309605554283968
hugo_alpha0p4,HUGO,0.4,0.2,20.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,52429.0,5242900,826415,8264.15,0.1576255507448168,0.38047973680831637,26215.0,3795.69,0.14479076864390616
hugo_alpha0p4,HUGO,0.4,0.3,30.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,78643.0,7864300,1143408,11434.08,0.1453922154546495,0.5272877915051867,26214.0,3169.93,0.1209250782024872
hugo_alpha0p4,HUGO,0.4,0.4,40.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,104858.0,10485800,1406221,14062.21,0.13410717351084325,0.6500565140268725,26215.0,2628.13,0.10025290864009156
hugo_alpha0p4,HUGO,0.4,0.5,50.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,131072.0,13107200,1620090,16200.9,0.12360305786132812,0.751172596445097,26214.0,2138.69,0.08158579385061417
hugo_alpha0p5,HUGO,0.5,0.01,1.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,2621.0,262100,58065,580.65,0.2215375810759252,0.020500614209653413,2621.0,580.65,0.2215375810759252
hugo_alpha0p5,HUGO,0.5,0.05,5.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,13107.0,1310700,282066,2820.66,0.2152025635156786,0.09952562358934153,10486.0,2240.01,0.21361911119588023
hugo_alpha0p5,HUGO,0.5,0.1,10.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,26214.0,2621400,543033,5430.33,0.20715381094071872,0.19152919455793094,13107.0,2609.67,0.19910505836575873
hugo_alpha0p5,HUGO,0.5,0.2,20.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,52429.0,5242900,1014124,10141.24,0.1934280646207252,0.35768403597799747,26215.0,4710.91,0.17970284188441735
hugo_alpha0p5,HUGO,0.5,0.3,30.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,78643.0,7864300,1420389,14203.89,0.18061226046819173,0.5013647866053116,26214.0,4062.65,0.15498016327153427
