config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate,repeats,mean_sd_carrier_recall
mipod_alpha0p001,MIPOD,0.001,0.4,40.0,1000,262144.0,16.725,16.725,6.380081176757813e-05,0.0063800811767578125,104858.0,104858000,6234,6.6832,6.373571878159034e-05,0.39951562116766254,26215.0,1.6679000000000002,6.36238794583254e-05,10,0.1190335958757355
mipod_alpha0p001,MIPOD,0.001,0.5,50.0,1000,262144.0,16.725,16.725,6.380081176757813e-05,0.0063800811767578125,131072.0,131072000,7911,8.3627,6.380233764648438e-05,0.49988605300321154,26214.0,1.6795,6.406881818875409e-05,10,0.12191914823078097
mipod_alpha0p0025,MIPOD,0.0025,0.005,0.5,1000,262144.0,46.454,46.454,0.00017720794677734375,0.017720794677734374,1311.0,1311000,2,0.22810000000000002,0.00017398932112890923,0.004882616542849599,1311.0,0.22810000000000002,0.00017398932112890923,10,0.009229513311889842
mipod_alpha0p0025,MIPOD,0.0025,0.01,1.0,1000,262144.0,46.454,46.454,0.00017720794677734375,0.017720794677734374,2621.0,2621000,27,0.4625,0.00017645936665394883,0.009941683692870245,1310.0,0.2344,0.00017893129770992367,10,0.013865472307567286
mipod_alpha0p0025,MIPOD,0.0025,0.02,2.0,1000,262144.0,46.454,46.454,0.00017720794677734375,0.017720794677734374,5243.0,5243000,458,0.9345,0.00017823765020026706,0.0200706721678619,2622.0,0.472,0.00018001525553012967,10,0.01994714982803812
mipod_alpha0p0025,MIPOD,0.0025,0.05,5.0,1000,262144.0,46.454,46.454,0.00017720794677734375,0.017720794677734374,13107.0,13107000,1878,2.3274,0.00017756923781185623,0.05002907137247982,7864.0,1.3929,0.0001771236012207528,10,0.031309034109067775
mipod_alpha0p0025,MIPOD,0.0025,0.1,10.0,1000,262144.0,46.454,46.454,0.00017720794677734375,0.017720794677734374,26214.0,26214000,4180,4.6385,0.00017694743266956586,0.09977767883422181,13107.0,2.3110999999999997,0.0001763256275272755,10,0.04244615177951207
mipod_alpha0p0025,MIPOD,0.0025,0.2,20.0,1000,262144.0,46.454,46.454,0.00017720794677734375,0.017720794677734374,52429.0,52429000,8831,9.2899,0.00017719010471304051,0.19984965699188148,26215.0,4.6514,0.00017743276749952318,10,0.05732151330492339
mipod_alpha0p0025,MIPOD,0.0025,0.3,30.0,1000,262144.0,46.454,46.454,0.00017720794677734375,0.017720794677734374,78643.0,78643000,13462,13.9082,0.00017685235812469005,0.2992535617720089,26214.0,4.6183,0.0001761768520637827,10,0.06568141443616242
mipod_alpha0p0025,MIPOD,0.0025,0.4,40.0,1000,262144.0,46.454,46.454,0.00017720794677734375,0.017720794677734374,104858.0,104858000,18144,18.5808,0.00017719964141982492,0.3997605013688222,26215.0,4.6726,0.00017824146481022315,10,0.06995610753875647
mipod_alpha0p0025,MIPOD,0.0025,0.5,50.0,1000,262144.0,46.454,46.454,0.00017720794677734375,0.017720794677734374,131072.0,131072000,22767,23.218,0.0001771392822265625,0.4995945240033927,26214.0,4.6372,0.0001768978408484016,10,0.07160267306733059
mipod_alpha0p005,MIPOD,0.005,0.005,0.5,1000,262144.0,101.418,101.418,0.0003868789672851563,0.03868789672851562,1311.0,1311000,39,0.5164,0.00039389778794813126,0.005091754683973295,1311.0,0.5164,0.00039389778794813126,10,0.006812701821650052
mipod_alpha0p005,MIPOD,0.005,0.01,1.0,1000,262144.0,101.418,101.418,0.0003868789672851563,0.03868789672851562,2621.0,2621000,565,1.0211000000000001,0.0003895841281953453,0.010057949030529397,1310.0,0.5047,0.00038526717557251904,10,0.00952194436216425
mipod_alpha0p005,MIPOD,0.005,0.02,2.0,1000,262144.0,101.418,101.418,0.0003868789672851563,0.03868789672851562,5243.0,5243000,1549,2.0139,0.00038411214953271025,0.01985613539023051,2622.0,0.9927999999999999,0.0003786422578184592,10,0.013515379377137218
mipod_alpha0p005,MIPOD,0.005,0.05,5.0,1000,262144.0,101.418,101.418,0.0003868789672851563,0.03868789672851562,13107.0,13107000,4585,5.0417,0.0003846570534828717,0.04971330745769282,7864.0,3.0277999999999996,0.0003850203458799593,10,0.021049493060660614
mipod_alpha0p005,MIPOD,0.005,0.1,10.0,1000,262144.0,101.418,101.418,0.0003868789672851563,0.03868789672851562,26214.0,26214000,9668,10.123599999999998,0.00038619058518348973,0.09986405345300045,13107.0,5.081900000000001,0.00038772411688410774,10,0.028964026184264698
mipod_alpha0p005,MIPOD,0.005,0.2,20.0,1000,262144.0,101.418,101.418,0.0003868789672851563,0.03868789672851562,52429.0,52429000,19867,20.321800000000003,0.0003876060958629766,0.20036457609312452,26215.0,10.1982,0.00038902155254625216,10,0.038790659191047024
mipod_alpha0p005,MIPOD,0.005,0.3,30.0,1000,262144.0,101.418,101.418,0.0003868789672851563,0.03868789672851562,78643.0,78643000,29948,30.409,0.0003866714138575589,0.29987598248306246,26214.0,10.087200000000001,0.00038480201419089044,10,0.044702331327924706
mipod_alpha0p005,MIPOD,0.005,0.4,40.0,1000,262144.0,101.418,101.418,0.0003868789672851563,0.03868789672851562,104858.0,104858000,40107,40.568400000000004,0.00038688893551278876,0.4000346402852727,26215.0,10.1594,0.0003875414838832729,10,0.047942225455514444
mipod_alpha0p005,MIPOD,0.005,0.5,50.0,1000,262144.0,101.418,101.418,0.0003868789672851563,0.03868789672851562,131072.0,131072000,50268,50.6977,0.0003867927551269531,0.4999280921404536,26214.0,10.129299999999999,0.00038640802624551767,10,0.04868195382832524
mipod_alpha0p01,MIPOD,0.01,0.005,0.5,1000,262144.0,223.692,223.692,0.0008533172607421875,0.08533172607421875,1311.0,1311000,663,1.098,0.0008375286041189931,0.0048993649653698386,1311.0,1.098,0.0008375286041189931,10,0.004509396807570249
mipod_alpha0p01,MIPOD,0.01,0.01,1.0,1000,262144.0,223.692,223.692,0.0008533172607421875,0.08533172607421875,2621.0,2621000,1760,2.2112999999999996,0.0008436856161770316,0.009870070748239064,1310.0,1.1133,0.0008498473282442747,10,0.0064816687359768085
mipod_alpha0p01,MIPOD,0.01,0.02,2.0,1000,262144.0,223.692,223.692,0.0008533172607421875,0.08533172607421875,5243.0,5243000,4016,4.456200000000001,0.0008499332443257677,0.019904686958166173,2622.0,2.2448999999999995,0.0008561784897025171,10,0.009196294063094032
mipod_alpha0p01,MIPOD,0.01,0.05,5.0,1000,262144.0,223.692,223.692,0.0008533172607421875,0.08533172607421875,13107.0,13107000,10702,11.1524,0.000850873579003586,0.0498468057252972,7864.0,6.6962,0.0008515005086469989,10,0.014426185326205107
mipod_alpha0p01,MIPOD,0.01,0.1,10.0,1000,262144.0,223.692,223.692,0.0008533172607421875,0.08533172607421875,26214.0,26214000,21877,22.343600000000002,0.0008523537041275655,0.09990798956620331,13107.0,11.1912,0.0008538338292515451,10,0.01951538406817988
mipod_alpha0p01,MIPOD,0.01,0.2,20.0,1000,262144.0,223.692,223.692,0.0008533172607421875,0.08533172607421875,52429.0,52429000,44326,44.7727,0.0008539682236929944,0.20017341659180754,26215.0,22.4291,0.0008555826816707993,10,0.025769894599277525
mipod_alpha0p01,MIPOD,0.01,0.3,30.0,1000,262144.0,223.692,223.692,0.0008533172607421875,0.08533172607421875,78643.0,78643000,66678,67.132,0.0008536296936790306,0.30012522397351604,26214.0,22.359299999999998,0.0008529526207370109,10,0.029597879861481005
mipod_alpha0p01,MIPOD,0.01,0.4,40.0,1000,262144.0,223.692,223.692,0.0008533172607421875,0.08533172607421875,104858.0,104858000,89023,89.48029999999999,0.0008533473840813291,0.4000481443065315,26215.0,22.3483,0.0008525004768262446,10,0.031904338636806494
mipod_alpha0p01,MIPOD,0.01,0.5,50.0,1000,262144.0,223.692,223.692,0.0008533172607421875,0.08533172607421875,131072.0,131072000,111382,111.8411,0.0008532798767089844,0.5000039402885237,26214.0,22.360799999999998,0.0008530098420691235,10,0.03243542724724091
mipod_alpha0p02,MIPOD,0.02,0.005,0.5,1000,262144.0,495.255,495.255,0.0018892478942871094,0.18892478942871094,1311.0,1311000,2014,2.4559,0.001873302822273074,0.00496314847959224,1311.0,2.4559,0.001873302822273074,10,0.0030930381038497827
mipod_alpha0p02,MIPOD,0.02,0.01,1.0,1000,262144.0,495.255,495.255,0.0018892478942871094,0.18892478942871094,2621.0,2621000,4497,4.9426,0.0018857687905379625,0.009985158528088156,1310.0,2.4867,0.0018982442748091603,10,0.004402916681815433
mipod_alpha0p02,MIPOD,0.02,0.02,2.0,1000,262144.0,495.255,495.255,0.0018892478942871094,0.18892478942871094,5243.0,5243000,9430,9.8865,0.0018856570665649437,0.019965444364087,2622.0,4.943899999999999,0.0018855453852021358,10,0.006139433404416438
mipod_alpha0p02,MIPOD,0.02,0.05,5.0,1000,262144.0,495.255,495.255,0.0018892478942871094,0.18892478942871094,13107.0,13107000,24304,24.7409,0.0018876096742198828,0.04995959411090334,7864.0,14.854399999999998,0.001888911495422177,10,0.009554931010716349
mipod_alpha0p02,MIPOD,0.02,0.1,10.0,1000,262144.0,495.255,495.255,0.0018892478942871094,0.18892478942871094,26214.0,26214000,49074,49.530800000000006,0.0018894789044022282,0.10001775490326664,13107.0,24.789900000000003,0.0018913481345845732,10,0.01333071566409842
mipod_alpha0p02,MIPOD,0.02,0.2,20.0,1000,262144.0,495.255,495.255,0.0018892478942871094,0.18892478942871094,52429.0,52429000,98597,99.0551,0.0018893188884014573,0.20000980771142604,26215.0,49.5243,0.0018891588785046728,10,0.017684405627198346
mipod_alpha0p02,MIPOD,0.02,0.3,30.0,1000,262144.0,495.255,495.255,0.0018892478942871094,0.18892478942871094,78643.0,78643000,148183,148.6274,0.0018898999275205677,0.300102274244913,26214.0,49.572300000000006,0.0018910620279240105,10,0.0201607458287163
mipod_alpha0p02,MIPOD,0.02,0.4,40.0,1000,262144.0,495.255,495.255,0.0018892478942871094,0.18892478942871094,104858.0,104858000,197737,198.19320000000002,0.0018901104350645633,0.4001999150701261,26215.0,49.5658,0.0018907419416364676,10,0.02148762687234518
mipod_alpha0p02,MIPOD,0.02,0.5,50.0,1000,262144.0,495.255,495.255,0.0018892478942871094,0.18892478942871094,131072.0,131072000,247137,247.5961,0.0018890083312988282,0.4999477566217953,26214.0,49.402899999999995,0.0018845998321507596,10,0.02181685776201895
mipod_alpha0p03,MIPOD,0.03,0.005,0.5,1000,262144.0,792.89,792.89,0.003024635314941406,0.3024635314941406,1311.0,1311000,3495,3.9591,0.0030199084668192226,0.004994022437970486,1311.0,3.9591,0.0030199084668192226,10,0.002432896987154855
mipod_alpha0p03,MIPOD,0.03,0.01,1.0,1000,262144.0,792.89,792.89,0.003024635314941406,0.3024635314941406,2621.0,2621000,7495,7.951,0.0030335749713849675,0.01002640825087176,1310.0,3.9919000000000002,0.0030472519083969466,10,0.003455227730320687
mipod_alpha0p03,MIPOD,0.03,0.02,2.0,1000,262144.0,792.89,792.89,0.003024635314941406,0.3024635314941406,5243.0,5243000,15400,15.8527,0.0030235933625786765,0.0199887225471286,2622.0,7.9017,0.0030136155606407325,10,0.004852054946045636
mipod_alpha0p03,MIPOD,0.03,0.05,5.0,1000,262144.0,792.89,792.89,0.003024635314941406,0.3024635314941406,13107.0,13107000,39200,39.669,0.0030265506981002515,0.05002235455314094,7864.0,23.816300000000002,0.0030285223804679554,10,0.007562842068227219
mipod_alpha0p03,MIPOD,0.03,0.1,10.0,1000,262144.0,792.89,792.89,0.003024635314941406,0.3024635314941406,26214.0,26214000,78967,79.4062,0.0030291523613336386,0.10014004524753904,13107.0,39.737199999999994,0.0030317540245670253,10,0.010470525738485573
mipod_alpha0p03,MIPOD,0.03,0.2,20.0,1000,262144.0,792.89,792.89,0.003024635314941406,0.3024635314941406,52429.0,52429000,158161,158.6252,0.0030255240420378037,0.20005846296268828,26215.0,79.219,0.003021895861148198,10,0.013887429510178144
mipod_alpha0p03,MIPOD,0.03,0.3,30.0,1000,262144.0,792.89,792.89,0.003024635314941406,0.3024635314941406,78643.0,78643000,237460,237.90059999999997,0.003025070254186641,0.300058432557597,26214.0,79.27539999999999,0.003024162661173419,10,0.015929202944351097
mipod_alpha0p03,MIPOD,0.03,0.4,40.0,1000,262144.0,792.89,792.89,0.003024635314941406,0.3024635314941406,104858.0,104858000,316733,317.1692,0.003024749661446909,0.40003218566503473,26215.0,79.2686,0.003023787907686439,10,0.017019699530199776
mipod_alpha0p03,MIPOD,0.03,0.5,50.0,1000,262144.0,792.89,792.89,0.003024635314941406,0.3024635314941406,131072.0,131072000,396117,396.5742,0.003025621032714844,0.5001849930501837,26214.0,79.405,0.0030291065842679484,10,0.017310955620321544
mipod_alpha0p05,MIPOD,0.05,0.005,0.5,1000,262144.0,1446.233,1446.233,0.00551694107055664,0.551694107055664,1311.0,1311000,6857,7.3008999999999995,0.005568954996186118,0.005046738439280452,1311.0,7.3008999999999995,0.005568954996186118,10,0.0018078708907866329
mipod_alpha0p05,MIPOD,0.05,0.01,1.0,1000,262144.0,1446.233,1446.233,0.00551694107055664,0.551694107055664,2621.0,2621000,14125,14.585,0.005564669973292636,0.010082266420165006,1310.0,7.2841000000000005,0.0055603816793893136,10,0.0025492947444795125
mipod_alpha0p05,MIPOD,0.05,0.02,2.0,1000,262144.0,1446.233,1446.233,0.00551694107055664,0.551694107055664,5243.0,5243000,28619,29.0646,0.005543505626549684,0.020090558559635548,2622.0,14.4796,0.005522349351639969,10,0.0035762887226722952
mipod_alpha0p05,MIPOD,0.05,0.05,5.0,1000,262144.0,1446.233,1446.233,0.00551694107055664,0.551694107055664,13107.0,13107000,71947,72.3961,0.005523468375677119,0.05004848791938221,7864.0,43.3315,0.0055101093591047815,10,0.005532017015770086
mipod_alpha0p05,MIPOD,0.05,0.1,10.0,1000,262144.0,1446.233,1446.233,0.00551694107055664,0.551694107055664,26214.0,26214000,144245,144.6993,0.005519924467841612,0.10004298624878587,13107.0,72.30320000000002,0.0055163805600061035,10,0.007724181157803623
mipod_alpha0p05,MIPOD,0.05,0.2,20.0,1000,262144.0,1446.233,1446.233,0.00551694107055664,0.551694107055664,52429.0,52429000,289103,289.5467,0.00552264395658891,0.20019801661705464,26215.0,144.8474,0.005525363341598322,10,0.010387442073303608
mipod_alpha0p05,MIPOD,0.05,0.3,30.0,1000,262144.0,1446.233,1446.233,0.00551694107055664,0.551694107055664,78643.0,78643000,433812,434.2715,0.0055220617219587246,0.3002644916977364,26214.0,144.7248,0.005520897230487526,10,0.011839538277751171
mipod_alpha0p05,MIPOD,0.05,0.4,40.0,1000,262144.0,1446.233,1446.233,0.00551694107055664,0.551694107055664,104858.0,104858000,578235,578.6791000000001,0.005518692898968128,0.40011852826140604,26215.0,144.4076,0.005508586687011254,10,0.01262518033629913
mipod_alpha0p05,MIPOD,0.05,0.5,50.0,1000,262144.0,1446.233,1446.233,0.00551694107055664,0.551694107055664,131072.0,131072000,722847,723.309,0.005518409729003906,0.5001278556190842,26214.0,144.62990000000002,0.005517277027542534,10,0.012839686672550489
mipod_alpha0p1,MIPOD,0.1,0.005,0.5,1000,262144.0,3326.383,3326.383,0.012689144134521484,1.2689144134521484,1311.0,1311000,16186,16.6368,0.012690160183066361,0.005002025529874784,1311.0,16.6368,0.012690160183066361,10,0.0011901128883495074
mipod_alpha0p1,MIPOD,0.1,0.01,1.0,1000,262144.0,3326.383,3326.383,0.012689144134521484,1.2689144134521484,2621.0,2621000,32819,33.26910000000001,0.012693285005723007,0.010004390212649258,1310.0,16.632300000000004,0.012696412213740458,10,0.0016850832252700558
mipod_alpha0p1,MIPOD,0.1,0.02,2.0,1000,262144.0,3326.383,3326.383,0.012689144134521484,1.2689144134521484,5243.0,5243000,65983,66.4499,0.012674022506198743,0.01997958086445182,2622.0,33.180800000000005,0.012654767353165524,10,0.0023343320864665723
mipod_alpha0p1,MIPOD,0.1,0.05,5.0,1000,262144.0,3326.383,3326.383,0.012689144134521484,1.2689144134521484,13107.0,13107000,165738,166.1875,0.012679293507286185,0.04996615116195376,7864.0,99.7376,0.012682807731434384,10,0.0036294945556942498
mipod_alpha0p1,MIPOD,0.1,0.1,10.0,1000,262144.0,3326.383,3326.383,0.012689144134521484,1.2689144134521484,26214.0,26214000,331897,332.35389999999995,0.012678488593881133,0.09991439167041458,13107.0,166.1664,0.012677683680476082,10,0.005026762729060252
mipod_alpha0p1,MIPOD,0.1,0.2,20.0,1000,262144.0,3326.383,3326.383,0.012689144134521484,1.2689144134521484,52429.0,52429000,664818,665.2699,0.012688967937591793,0.19999229328106885,26215.0,332.916,0.01269944688155636,10,0.006771665322861673
mipod_alpha0p1,MIPOD,0.1,0.3,30.0,1000,262144.0,3326.383,3326.383,0.012689144134521484,1.2689144134521484,78643.0,78643000,997559,998.0041,0.012690310644304006,0.30002438646826046,26214.0,332.7342,0.012692996108949417,10,0.00781065756462884
mipod_alpha0p1,MIPOD,0.1,0.4,40.0,1000,262144.0,3326.383,3326.383,0.012689144134521484,1.2689144134521484,104858.0,104858000,1330434,1330.9062999999999,0.012692463140628277,0.4001052821918397,26215.0,332.9022,0.012698920465382414,10,0.008360424556733368
mipod_alpha0p1,MIPOD,0.1,0.5,50.0,1000,262144.0,3326.383,3326.383,0.012689144134521484,1.2689144134521484,131072.0,131072000,1662802,1663.2539,0.012689620208740234,0.5000248389970827,26214.0,332.3476,0.012678248264286261,10,0.008558041544104921
mipod_alpha0p2,MIPOD,0.2,0.005,0.5,1000,262144.0,7861.506,7861.506,0.029989265441894532,2.998926544189453,1311.0,1311000,38890,39.338699999999996,0.03000663615560641,0.005003002233798391,1311.0,39.338699999999996,0.03000663615560641,10,0.0007576879661665989
mipod_alpha0p2,MIPOD,0.2,0.01,1.0,1000,262144.0,7861.506,7861.506,0.029989265441894532,2.998926544189453,2621.0,2621000,78076,78.5233,0.029959290347195727,0.009986060045598603,1310.0,39.1846,0.029911908396946563,10,0.0010707708518550238
mipod_alpha0p2,MIPOD,0.2,0.02,2.0,1000,262144.0,7861.506,7861.506,0.029989265441894532,2.998926544189453,5243.0,5243000,156715,157.1829,0.029979572763684913,0.019991271212615246,2622.0,78.65960000000001,0.0299998474446987,10,0.0015257546945440994
mipod_alpha0p2,MIPOD,0.2,0.05,5.0,1000,262144.0,7861.506,7861.506,0.029989265441894532,2.998926544189453,13107.0,13107000,392470,392.92879999999997,0.02997854581521325,0.049981574262492424,7864.0,235.7459,0.029977861139369278,10,0.0023605100521784887
mipod_alpha0p2,MIPOD,0.2,0.1,10.0,1000,262144.0,7861.506,7861.506,0.029989265441894532,2.998926544189453,26214.0,26214000,785550,785.9942,0.029983756771190972,0.09997967254860213,13107.0,393.0654,0.02998896772716869,10,0.003257179378754444
mipod_alpha0p2,MIPOD,0.2,0.2,20.0,1000,262144.0,7861.506,7861.506,0.029989265441894532,2.998926544189453,52429.0,52429000,1571556,1571.9997999999998,0.029983402315512407,0.19995947476109585,26215.0,786.0055999999998,0.02998304787335495,10,0.004317537670526735
mipod_alpha0p2,MIPOD,0.2,0.3,30.0,1000,262144.0,7861.506,7861.506,0.029989265441894532,2.998926544189453,78643.0,78643000,2357674,2358.1096,0.029984990399654132,0.2999515215646196,26214.0,786.1098000000001,0.02998816662851912,10,0.004954853527739661
mipod_alpha0p2,MIPOD,0.2,0.4,40.0,1000,262144.0,7861.506,7861.506,0.029989265441894532,2.998926544189453,104858.0,104858000,3144200,3144.6574,0.029989675561235194,0.39999465339028517,26215.0,786.5478,0.030003730688537098,10,0.005321316390379128
mipod_alpha0p2,MIPOD,0.2,0.5,50.0,1000,262144.0,7861.506,7861.506,0.029989265441894532,2.998926544189453,131072.0,131072000,3929989,3930.4519,0.029986968231201172,0.4999465432941871,26214.0,785.7945,0.029976138704509048,10,0.005426343807287156
mipod_alpha0p5,MIPOD,0.5,0.005,0.5,1000,262144.0,26096.843,26096.843,0.09955155563354492,9.955155563354491,1311.0,1311000,130241,130.6887,0.09968627002288329,0.0050065733774847755,1311.0,130.6887,0.09968627002288329,10,0.0004016724101612175
mipod_alpha0p5,MIPOD,0.5,0.01,1.0,1000,262144.0,26096.843,26096.843,0.09955155563354492,9.955155563354491,2621.0,2621000,260747,261.19660000000005,0.09965532239603203,0.010008235332797261,1310.0,130.5079,0.09962435114503816,10,0.0005656715300334889
mipod_alpha0p5,MIPOD,0.5,0.02,2.0,1000,262144.0,26096.843,26096.843,0.09955155563354492,9.955155563354491,5243.0,5243000,521848,522.3008,0.09961869158878504,0.020013219983893448,2622.0,261.1042,0.09958207475209764,10,0.0008061263232584399
mipod_alpha0p5,MIPOD,0.5,0.05,5.0,1000,262144.0,26096.843,26096.843,0.09955155563354492,9.955155563354491,13107.0,13107000,1304722,1305.1599,0.09957731746395054,0.05001211077737076,7864.0,782.8591000000001,0.09954973296032554,10,0.001252778688845244
mipod_alpha0p5,MIPOD,0.5,0.1,10.0,1000,262144.0,26096.843,26096.843,0.09955155563354492,9.955155563354491,26214.0,26214000,2609550,2610.0100999999995,0.09956550316624704,0.10001388426392763,13107.0,1304.8501999999999,0.09955368886854353,10,0.001720438094835364
mipod_alpha0p5,MIPOD,0.5,0.2,20.0,1000,262144.0,26096.843,26096.843,0.09955155563354492,9.955155563354491,52429.0,52429000,5219205,5219.6453,0.09955645348948101,0.2000143504290894,26215.0,2609.6352,0.09954740415792483,10,0.002281524471823258
mipod_alpha0p5,MIPOD,0.5,0.3,30.0,1000,262144.0,26096.843,26096.843,0.09955155563354492,9.955155563354491,78643.0,78643000,7828842,7829.2831,0.09955473595869944,0.3000138448881122,26214.0,2609.6378,0.09955130083161669,10,0.0026329747814121517
mipod_alpha0p5,MIPOD,0.5,0.4,40.0,1000,262144.0,26096.843,26096.843,0.09955155563354492,9.955155563354491,104858.0,104858000,10437958,10438.411199999999,0.0995480669095348,0.3999920236245591,26215.0,2609.1281,0.0995280602708373,10,0.0028074199039100282
mipod_alpha0p5,MIPOD,0.5,0.5,50.0,1000,262144.0,26096.843,26096.843,0.09955155563354492,9.955155563354491,131072.0,131072000,13048120,13048.569300000001,0.09955268325805665,0.5000068156801998,26214.0,2610.1580999999996,0.09957114900434882,10,0.0028605937326985744
suniward_alpha0p001,SUNIWARD,0.001,0.005,0.5,1000,262144.0,19.823,19.823,7.561874389648438e-05,0.007561874389648437,1311.0,1311000,0,0.0959,7.315026697177728e-05,0.004866736767315216,1311.0,0.0959,7.315026697177728e-05,10,0.011851772154286414
suniward_alpha0p001,SUNIWARD,0.001,0.01,1.0,1000,262144.0,19.823,19.823,7.561874389648438e-05,0.007561874389648437,2621.0,2621000,1,0.19190000000000004,7.32163296451736e-05,0.009681058180999534,1310.0,0.096,7.328244274809161e-05,10,0.01939348271549195
suniward_alpha0p001,SUNIWARD,0.001,0.02,2.0,1000,262144.0,19.823,19.823,7.561874389648438e-05,0.007561874389648437,5243.0,5243000,16,0.38820000000000005,7.404157924852185e-05,0.019593738666292448,2622.0,0.1963,7.486651411136536e-05,10,0.029761650464089403
suniward_alpha0p001,SUNIWARD,0.001,0.05,5.0,1000,262144.0,19.823,19.823,7.561874389648438e-05,0.007561874389648437,13107.0,13107000,516,0.9891,7.546349279011216e-05,0.04990035858109576,7864.0,0.6009,7.641149542217701e-05,10,0.04847906712337237
suniward_alpha0p001,SUNIWARD,0.001,0.1,10.0,1000,262144.0,19.823,19.823,7.561874389648438e-05,0.007561874389648437,26214.0,26214000,1538,1.9726,7.524986648355842e-05,0.0995996552519506,13107.0,0.9835,7.503624017700466e-05,10,0.06701577790567134
suniward_alpha0p001,SUNIWARD,0.001,0.2,20.0,1000,262144.0,19.823,19.823,7.561874389648438e-05,0.007561874389648437,52429.0,52429000,3511,3.9508,7.53552423277194e-05,0.1990138461905784,26215.0,1.9781999999999997,7.546061415220294e-05,10,0.08986323394412453
suniward_alpha0p001,SUNIWARD,0.001,0.3,30.0,1000,262144.0,19.823,19.823,7.561874389648438e-05,0.007561874389648437,78643.0,78643000,5485,5.9364,7.54854214615414e-05,0.2993609321113352,26214.0,1.9855999999999998,7.574578469520104e-05,10,0.10418989274555594
suniward_alpha0p001,SUNIWARD,0.001,0.4,40.0,1000,262144.0,19.823,19.823,7.561874389648438e-05,0.007561874389648437,104858.0,104858000,7481,7.9255,7.558316961986687e-05,0.39965776290279953,26215.0,1.9890999999999999,7.587640663742132e-05,10,0.11118570130870033
suniward_alpha0p001,SUNIWARD,0.001,0.5,50.0,1000,262144.0,19.823,19.823,7.561874389648438e-05,0.007561874389648437,131072.0,131072000,9446,9.9222,7.570037841796875e-05,0.5004484177354339,26214.0,1.9967000000000001,7.616922255283437e-05,10,0.11349930898007311
suniward_alpha0p0025,SUNIWARD,0.0025,0.005,0.5,1000,262144.0,53.937,53.937,0.00020575332641601562,0.020575332641601562,1311.0,1311000,0,0.2711,0.00020678871090770403,0.005026456364804454,1311.0,0.2711,0.00020678871090770403,10,0.008818661193995048
suniward_alpha0p0025,SUNIWARD,0.0025,0.01,1.0,1000,262144.0,53.937,53.937,0.00020575332641601562,0.020575332641601562,2621.0,2621000,72,0.5522999999999999,0.00021072109881724532,0.010322925115231786,1310.0,0.2812,0.00021465648854961832,10,0.013190333750536153
suniward_alpha0p0025,SUNIWARD,0.0025,0.02,2.0,1000,262144.0,53.937,53.937,0.00020575332641601562,0.020575332641601562,5243.0,5243000,645,1.0921,0.00020829677665458706,0.020304487137036097,2622.0,0.5398,0.0002058733790999237,10,0.018649745878752604
suniward_alpha0p0025,SUNIWARD,0.0025,0.05,5.0,1000,262144.0,53.937,53.937,0.00020575332641601562,0.020575332641601562,13107.0,13107000,2248,2.7072,0.00020654612039368276,0.050219385087276434,7864.0,1.6151,0.00020537894201424212,10,0.02906856271360425
suniward_alpha0p0025,SUNIWARD,0.0025,0.1,10.0,1000,262144.0,53.937,53.937,0.00020575332641601562,0.020575332641601562,26214.0,26214000,4973,5.4228,0.00020686655985351337,0.10057409716192332,13107.0,2.7156,0.000207186999313344,10,0.03978354129400222
suniward_alpha0p0025,SUNIWARD,0.0025,0.2,20.0,1000,262144.0,53.937,53.937,0.00020575332641601562,0.020575332641601562,52429.0,52429000,10360,10.8125,0.0002062312842129356,0.20053513863865421,26215.0,5.3896999999999995,0.00020559603280564565,10,0.05323509255106626
suniward_alpha0p0025,SUNIWARD,0.0025,0.3,30.0,1000,262144.0,53.937,53.937,0.00020575332641601562,0.020575332641601562,78643.0,78643000,15785,16.2358,0.00020644939791208372,0.3011473902743636,26214.0,5.423299999999999,0.00020688563363088425,10,0.06091328508634247
suniward_alpha0p0025,SUNIWARD,0.0025,0.4,40.0,1000,262144.0,53.937,53.937,0.00020575332641601562,0.020575332641601562,104858.0,104858000,21150,21.5955,0.00020594995136279543,0.4005336124086521,26215.0,5.3597,0.00020445164981880605,10,0.06553946019955581
suniward_alpha0p0025,SUNIWARD,0.0025,0.5,50.0,1000,262144.0,53.937,53.937,0.00020575332641601562,0.020575332641601562,131072.0,131072000,26537,26.981500000000004,0.0002058525085449219,0.5004266236923106,26214.0,5.386,0.0002054627298390173,10,0.06690937778016581
suniward_alpha0p005,SUNIWARD,0.005,0.005,0.5,1000,262144.0,115.952,115.952,0.00044232177734375,0.044232177734375,1311.0,1311000,81,0.5798,0.00044225781845919147,0.0049943687329417705,1311.0,0.5798,0.00044225781845919147,10,0.006351913593178555
suniward_alpha0p005,SUNIWARD,0.005,0.01,1.0,1000,262144.0,115.952,115.952,0.00044232177734375,0.044232177734375,2621.0,2621000,708,1.1425999999999998,0.00043594048073254476,0.009870054758979022,1310.0,0.5628,0.000429618320610687,10,0.008898999883509482
